473,2016-09-29T08:47:34,운송비,30000,,대구,
474,2016-10-02T15:40:24,옥수수,,52000,대구,
475,2016-10-02T15:40:42,땅콩,,180000,대구,
476,2016-10-02T15:40:48,운송비,30000,,대구,
477,2016-10-04T16:11:35,옥수수,,52000,대구,
478,2016-10-04T16:11:40,운송비,30000,,대구,
479,2016-10-07T08:32:26,옥수수,,52000,대구,
480,2016-10-07T09:10:20,운송비,30000,,대구,
481,2016-10-09T09:09:46,옥수수,,52000,대구,
482,2016-10-09T09:09:51,운송비,30000,,대구,
483,2016-10-11T13:42:19,옥수수,,27000,대구,
484,2016-10-11T13:42:31,땅콩,,95000,대구,
485,2016-10-11T13:42:39,운송비,30000,,대구,
486,2016-10-13T08:44:29,옥수수,,52000,대구,
487,2016-10-13T08:44:38,번데기,,11000,대구,
488,2016-10-13T08:44:59,땅콩,,60000,대구,1box
489,2016-10-13T08:45:03,운송비,30000,,대구,
490,2016-10-15T19:32:47,옥수수,,52000,대구,
491,2016-10-15T19:33:26,땅콩,,95000,대구,
492,2016-10-15T19:33:21,번데기,,22000,대구,
493,2016-10-15T19:33:17,운송비,30000,,대구,
494,2016-10-21T09:22:14,옥수수,,26000,대구,
495,2016-10-21T09:22:27,땅콩,,95000,대구,
496,2016-10-21T09:22:35,운송비,30000,,대구,
497,2016-10-23T09:21:40,옥수수,,26000,대구,
498,2016-10-23T08:54:24,번데기,,11000,대구,
499,2016-10-23T09:21:49,운송비,30000,,대구,
500,2016-10-25T08:54:03,옥수수,,26000,대구,
501,2016-10-25T08:54:13,번데기,,11000,대구,
502,2016-10-25T08:54:35,운송비,30000,,대구,
503,2016-10-27T09:33:33,옥수수,,26000,대구,
504,2016-10-27T09:33:40,번데기,,11000,대구,
505,2016-10-27T09:33:48,운송비,30000,,대구,
